,ATM_lat,ATM_long,PS_x,PS_y,ATM_elev,dist_along,ATM_elev_Sm,ATM_elev_SupSm
520,79.14496199999998,335.72557,417339.82854598603,-1102968.899291263,869.8228,19439.3262198951,869.4689,870.32475
521,79.144851,335.7270759999999,417373.11205040134,-1102969.2727996486,869.4917,19472.611820005026,869.4482,870.2982
522,79.144741,335.72858,417406.3186888858,-1102969.5576996729,868.6858,19505.81968063265,868.6858,870.26225
523,79.14463,335.730083,417439.5450566468,-1102969.951095945,868.1217,19539.048377194656,868.1217,870.1980000000001
524,79.14452,335.731587,417472.7523043695,-1102970.234032795,867.7595,19572.25683025383,867.7595,870.1587999999999
525,79.144409,335.733091,417505.99853714404,-1102970.6181781762,867.5263,19605.505282268547,867.5263,870.1187
526,79.144299,335.734594,417539.18714351725,-1102970.9064386422,867.2919,19638.695140464868,867.2919,870.0676000000001
527,79.144189,335.736096,417572.35680257826,-1102971.2010068472,866.9109,19671.86610747892,867.0094,870.0422000000001
528,79.144079,335.7376,417605.5652657353,-1102971.4800187354,866.8453,19705.075742720568,866.9646,869.97725
529,79.143969,335.739102,417638.7355310313,-1102971.7726275062,867.0094,19738.24729860365,866.9646,869.8713
530,79.14385899999998,335.740604,417671.906099401,-1102972.0642571105,866.9646,19771.419148925834,866.9646,869.8069
531,79.143749,335.742105,417705.05772030953,-1102972.3621978648,866.6611,19804.57210863606,866.9646,869.78475
532,79.14363900000002,335.743608,417738.2481452329,-1102972.6445787663,866.2312,19837.7637347723,866.9646,869.7656999999999
533,79.143528,335.745111,417771.47757646255,-1102973.02816126,866.0299,19870.99537986217,866.9646,869.6336
534,79.143419,335.746613,417804.6106535194,-1102973.2136915196,865.943,19904.128976357748,866.9646,869.503
535,79.143309,335.7481160000001,417837.80198733654,-1102973.4931318476,865.9247,19937.321486468645,866.9646,869.4813
536,79.143199,335.749618,417870.9743735388,-1102973.778884988,865.9782,19970.495103413465,866.9646,869.4699
537,79.143089,335.751122,417904.1855636696,-1102974.049071245,866.1442,20003.707392562468,866.9646,869.4585500000001
538,79.14298000000002,335.752625,417937.33908938203,-1102974.2233933078,866.3448,20036.86137656661,866.9646,869.37095
539,79.14287,335.75413,417970.570133051,-1102974.4843229558,866.5364,20070.09344462768,866.9646,869.25135
540,79.142761,335.755634,418003.7435068668,-1102974.649390376,866.7819,20103.267229120476,867.0094,869.11785
541,79.142651,335.757138,418036.95590289525,-1102974.9156521123,867.0479,20136.480692433703,867.0479,869.0063
542,79.142542,335.758643,418070.14912471565,-1102975.0714625043,867.3395,20169.674279942385,867.3395,868.8652
543,79.142432,335.76015,418103.4198751784,-1102975.3138694663,867.6989,20202.94591346843,867.6989,868.733
544,79.142323,335.761656,418136.6329449127,-1102975.4604181335,868.0908,20236.159306515307,868.0908,868.7036499999999
545,79.142214,335.763163,418169.86556249735,-1102975.5986863251,868.43,20269.392211739247,868.43,868.5876499999999
546,79.142105,335.764671,418203.11772791273,-1102975.7286722844,868.7215,20302.6446312175,868.7215,868.45975
547,79.141997,335.766178,418236.3121990392,-1102975.7628054887,869.0267,20335.83911989322,869.0267,868.2970499999999
548,79.141888,335.767687,418269.58420678094,-1102975.8835240628,869.2937,20369.111346631747,869.2937,868.1429
549,79.141779,335.769197,418302.8757622825,-1102975.995956294,869.5143,20402.403091985834,869.5143,868.10625
550,79.14166999999998,335.770708,418336.18686551397,-1102976.1001004286,869.791,20435.714358015583,869.791,867.94895
551,79.141562,335.772217,418369.42101298977,-1102976.1156965184,870.0347,20468.94850915078,869.791,867.7833
552,79.14145400000002,335.773731,418402.75170499954,-1102976.093796465,870.1657,20502.279208355245,869.791,867.7292
553,79.141345,335.775243,418436.0829447464,-1102976.18767509,870.3022,20535.610580308112,869.791,867.6125999999999
554,79.141237,335.776756,418469.39497223607,-1102976.171099961,870.3894,20568.922611921542,869.791,867.50905
555,79.141129,335.778271,418502.7457924857,-1102976.1389280185,870.3917,20602.273447688432,869.791,867.41565
556,79.141021,335.779786,418536.09690432774,-1102976.1057654263,870.3855,20635.624576018083,869.791,867.3157000000001
557,79.140913,335.781302,418569.46755830076,-1102976.064306747,870.3473,20668.99525574459,869.791,867.23715
558,79.140805,335.782818,418602.83850381186,-1102976.0218562172,870.2942,20702.366228255978,869.791,867.1151500000001
559,79.140697,335.784335,418636.22899139,-1102975.9711072436,870.2303,20735.75675439982,869.791,867.02865
560,79.140589,335.785853,418669.6390210058,-1102975.9120580629,870.1519,20769.1668361976,869.791,866.9870000000001
561,79.14048100000002,335.787373,418703.08784318744,-1102975.8373991593,870.0497,20802.61574169965,869.791,866.93775
562,79.140373,335.7888910000001,418736.49845566414,-1102975.7763603427,869.9198,20836.026409933158,869.791,866.8838000000001
563,79.140265,335.790413,418769.98636175547,-1102975.68509161,869.7529,20869.514440397288,869.7529,866.851
564,79.14015699999999,335.791932,418803.4168075285,-1102975.6147524335,869.4709,20902.944960168617,869.4709,866.8136
565,79.140049,335.793454,418836.9052962885,-1102975.5214875506,869.209,20936.433578798904,869.209,866.7215
566,79.13994100000002,335.794977,418870.41332689143,-1102975.419913026,868.9859,20969.94176335533,868.9859,866.6208
567,79.139832,335.796502,418903.9989450238,-1102975.4048636442,868.7445,21003.52738485951,868.7445,866.55845
568,79.139724,335.798026,418937.5268113761,-1102975.2939747628,868.4895,21037.055434586284,868.4895,866.4508
569,79.139616,335.79955,418971.0549689207,-1102975.1820845208,868.1641,21070.583778830558,868.1641,866.355
570,79.13950799999998,335.801076,419004.6219187216,-1102975.0545668858,867.8071,21104.150970844217,867.8071,866.2987499999999
571,79.139399,335.8026040000001,419038.2664668171,-1102975.0135620623,867.4918,21137.795543927376,867.4918,866.24195
572,79.139291,335.80413,419071.83400155854,-1102974.8840347554,867.1824,21171.36332857182,867.1824,866.21415
573,79.13918199999998,335.805658,419105.47913998854,-1102974.8410158523,866.8567,21205.008494504,866.8567,866.1736
574,79.139074,335.807186,419139.08576063573,-1102974.6948480979,866.5805,21238.615433018786,866.5805,866.14715
575,79.138965,335.808715,419172.7507398212,-1102974.642497929,866.3652,21272.28045290739,866.3652,866.1226
576,79.138856,335.810244,419206.4160154298,-1102974.5891383959,866.1010000000001,21305.945770803388,866.1010000000001,866.0991000000001
577,79.138746,335.811773,419240.1204099054,-1102974.636907117,865.7117,21339.650199129923,866.1010000000001,866.0635500000001
578,79.138637,335.813304,419273.8247820849,-1102974.5668923678,865.362,21373.354644030867,866.1010000000001,866.00405
579,79.138527,335.814834,419307.5490279995,-1102974.6053197484,865.1699,21407.07891183867,866.1010000000001,865.9668
580,79.138417,335.816364,419341.27357568935,-1102974.6427344836,865.0329,21440.80348028286,866.0972,865.9492
581,79.138306,335.817894,419375.0372585249,-1102974.7812701205,865.0059,21474.567447329744,865.9554,865.93385
582,79.138195,335.819424,419408.8012485428,-1102974.9187910443,865.0824,21508.33171740821,865.8994,865.91205
583,79.13808399999998,335.8209540000001,419442.56554571225,-1102975.0552972376,865.1864,21542.09629051803,865.7403,865.8198500000001
584,79.13797199999998,335.822484,419476.36899160844,-1102975.2929191885,865.2582,21575.90057158781,865.7117,865.726
585,79.13786,335.8240140000001,419510.17275006813,-1102975.5295243363,865.3154,21609.70515808137,865.5692,865.64045
586,79.137748,335.8255430000001,419543.9575704972,-1102975.7724350905,865.4956,21643.490851755734,865.4956,865.5324
587,79.137635,335.827073,419577.8008037881,-1102976.1091346252,865.7403,21677.335759883397,865.362,865.4287999999999
588,79.137522,335.828602,419611.6251044443,-1102976.4521388744,865.9554,21711.161799657286,865.3154,865.3387
589,79.137408,335.830131,419645.48857827374,-1102976.896250812,866.1501,21745.028185576248,865.2582,865.2868
590,79.137294,335.831658,419679.31387425656,-1102977.3539925418,866.2527,21778.85657861849,865.1864,865.2223
591,79.137179,335.833185,419713.1783542387,-1102977.912840217,866.1971,21812.72566947106,865.1699,865.17815
592,79.137063,335.834713,419747.1012769833,-1102978.5654648002,866.0972,21846.654869378846,865.1472,865.15855
593,79.136948,335.83624,419780.9664170674,-1102979.1222718817,865.8994,21880.52458663546,865.1472,865.1148000000001
594,79.136831,335.837766,419814.89037299453,-1102979.88962725,865.5692,21914.457220190896,865.1472,865.05765
595,79.136714,335.83929,419848.7761671261,-1102980.6706156873,865.1472,21948.35201310764,865.1472,865.0194
596,79.136596,335.840815,419882.72042568814,-1102981.5453740165,864.7151,21982.30754125047,864.7151,864.8605
597,79.136478,335.842338,419916.62652776047,-1102982.4337669008,864.2280000000001,22016.2252799672,864.2280000000001,864.47155
598,79.13636,335.843861,419950.5329745953,-1102983.321138834,863.6204,22050.143336602563,863.6204,863.9242
599,79.13624,335.845383,419984.4982805201,-1102984.4190504178,862.9325,22084.126382616734,862.9325,863.2764500000001
600,79.136121,335.846904,420018.40580602025,-1102985.421154609,862.2085,22118.048712995907,862.2085,862.5705
601,79.13600100000002,335.848425,420052.3525695346,-1102986.5243513656,861.5007,22152.013397540068,861.5007,861.8546
602,79.13588,335.849943,420086.2808268833,-1102987.7506332987,860.8181,22185.96380864356,860.8181,861.1594
603,79.135759,335.851463,420120.2479465469,-1102988.9612290731,860.1016,22219.952494413545,860.1016,860.45985
604,79.135637,335.852981,420154.2158214825,-1102990.2875776084,859.3434,22253.94625454804,859.3434,859.7225
605,79.135515,335.854498,420188.1648116815,-1102991.620236557,858.6291,22287.92139127185,858.6291,858.9862499999999
606,79.13539300000002,335.856015,420222.11416790436,-1102992.9518734182,858.0092,22321.89685366284,858.0092,858.31915
607,79.13526999999998,335.85753,420256.0642925898,-1102994.3992650476,857.4522,22355.87781757914,857.4522,857.7307
608,79.13514599999998,335.8590470000001,420290.0921973292,-1102995.933070168,856.7162,22389.94027285034,856.7162,857.0842
609,79.135023,335.86056,420324.00456543604,-1102997.3930881135,855.8305,22423.8840552414,855.8305,856.2733499999999
610,79.13489799999998,335.862076,420358.0528822714,-1102999.0342850115,855.0848,22457.97190361267,855.0848,855.4576500000001
611,79.134774,335.863589,420392.00491314224,-1103000.594363399,854.4548,22491.959757984918,854.4548,854.7698
612,79.134648,335.865102,420426.0351560214,-1103002.357624546,853.8228,22526.03565152108,853.8228,854.1388
613,79.134523,335.866614,420460.00761462725,-1103004.025097445,853.2315,22560.04900786233,853.2315,853.52715
614,79.13439699999998,335.868125,420494.0001270828,-1103005.8009871014,852.7438,22594.087878100785,852.7438,852.98765
615,79.13427,335.869635,420528.01270136563,-1103007.6852922582,852.5186,22628.152607884957,852.5186,852.6312
616,79.13414300000002,335.871145,420562.0256680232,-1103009.5685733657,852.2762,22662.21767281333,852.2762,852.3974000000001
617,79.134016,335.872654,420596.01977584255,-1103011.458171192,851.4636,22696.26425775789,851.4636,851.8699
618,79.133889,335.874162,420629.99502469826,-1103013.3540874957,850.5477,22730.292364279325,850.5477,851.0056500000001
619,79.13376099999998,335.875668,420663.971099862,-1103015.3657610992,849.8954,22764.32794146284,849.8954,850.22155
620,79.13363199999998,335.877176,420698.0250143131,-1103017.4638222742,849.318,22798.4464254582,849.318,849.6067
621,79.133504,335.878683,420732.02113827784,-1103019.4661077335,848.7158,22832.50146314254,848.7158,849.0169
622,79.133374,335.8801890000001,420766.0762977299,-1103021.6788984959,848.1108,22866.628436759747,848.1108,848.4132999999999
623,79.133245,335.881696,420800.11216920026,-1103023.7812283766,847.4329,22900.729174840733,847.4329,847.7718500000001
624,79.133115,335.8832,420834.12963919475,-1103026.0066584977,846.7696,22934.819361171307,846.7696,847.1012499999999
625,79.132986,335.884706,420868.1470671636,-1103028.1142853524,846.295,22968.90201800107,846.295,846.5323
626,79.132856,335.886211,420902.1846016924,-1103030.330322896,845.6838,23003.01161458606,845.6838,845.9893999999999
627,79.132726,335.887714,420936.18404097,-1103032.5600295379,845.0881,23037.084088269417,845.0881,845.3859500000001
628,79.13259599999998,335.88922,420970.2416426783,-1103034.7666722387,844.4946,23071.213100943856,844.4946,844.79135
629,79.132465,335.8907240000001,421004.3001125594,-1103037.0890702505,843.816,23105.350659485142,843.816,844.1553
630,79.132335,335.892229,421038.3392809164,-1103039.3010104687,843.0845,23139.46162050897,843.0845,843.4502500000001
631,79.132204,335.893733,421072.3985742315,-1103041.6213584223,842.2899,23173.599861174684,842.2899,842.6872000000001
632,79.132074,335.895237,421106.41930891696,-1103043.83859905,841.4334,23207.692771647973,841.4334,841.98615
633,79.131943,335.896743,421140.51792908384,-1103046.142196881,840.5567,23241.8691152243,840.5567,841.5579
634,79.131813,335.898246,421174.52022986097,-1103048.3647396246,839.8196,23275.94397625684,839.8196,841.4308
635,79.131682,335.899751,421208.60042151186,-1103050.6736363359,839.1332,23310.102291013172,839.1332,841.25595
636,79.131551,335.901256,421242.6810261189,-1103052.981506515,838.3589,23344.26094840985,838.3589,840.912
637,79.13141999999998,335.902759,421276.72353975737,-1103055.3030554757,837.5381,23378.3825299148,837.5381,840.6485
638,79.131289,335.904264,421310.8049701047,-1103057.6088737187,836.737,23412.541872594244,836.737,840.4787
639,79.131158,335.90577,421344.90606534365,-1103059.906311513,835.9273,23446.72027099027,835.9273,840.25355
640,79.131028,335.907275,421378.9493282911,-1103062.1080019136,835.2272,23480.834654946644,835.2272,839.99845
641,79.13089699999998,335.90878,421413.03199449397,-1103064.4107407285,834.6080000000001,23514.99502294161,834.6080000000001,839.85505
642,79.13076600000002,335.9102870000001,421447.1535777617,-1103066.6977416035,834.0255,23549.193163500804,834.6080000000001,839.75365
643,79.130635,335.911792,421481.2370695608,-1103068.9984259028,833.4779,23583.35421678448,834.6080000000001,839.5880999999999
644,79.130504,335.913298,421515.3402262989,-1103071.2907266738,833.0205,23617.534327116773,834.6080000000001,839.4202
645,79.13037299999998,335.914804,421549.4437958015,-1103073.5819995452,832.7124,23651.714780364116,834.6080000000001,839.29935
646,79.13024200000002,335.916311,421583.56703034026,-1103075.8648864662,832.4397,23685.91429363664,834.6080000000001,839.19
647,79.130111,335.917817,421617.6714253176,-1103078.154102875,832.1852,23720.09543271274,834.6080000000001,839.1320499999999
648,79.12998,335.919324,421651.795485353,-1103080.4349321043,831.9489,23754.295632350717,834.6080000000001,839.0787
649,79.129848,335.920831,421685.9589754681,-1103082.8167971652,831.7819,23788.5420531565,834.6080000000001,838.9892500000001
650,79.129717,335.922338,421720.08386360406,-1103085.095567022,831.8029,23822.74294177585,834.6080000000001,838.91445
651,79.12958499999998,335.923846,421754.26743965846,-1103087.4680096582,832.0865,23857.008746245065,834.6080000000001,838.81255
652,79.12945400000002,335.925353,421788.39315582026,-1103089.7447194606,832.7262,23891.21032385616,834.6080000000001,838.66175
653,79.129322,335.926861,421822.57756530173,-1103092.1150988021,833.9501,23925.47681696262,834.6080000000001,838.4671
654,79.126266,335.9615990000001,422610.75579433946,-1103147.9912742393,841.6824,24715.633173458373,839.0265,838.3315
655,79.126132,335.963109,422645.06697734905,-1103150.5261365885,841.4282,24750.03786509552,839.0265,838.1367499999999
656,79.125998,335.96462,422679.39784226724,-1103153.052582398,841.0837,24784.461566443042,839.0265,837.79215
657,79.125864,335.966131,422713.729135496,-1103155.577987594,840.7403,24818.88561858919,839.0265,837.5765
658,79.12573,335.967642,422748.0608570061,-1103158.102352161,840.4007,24853.310021537003,839.0265,837.3860999999999
659,79.12559499999998,335.969154,422782.45136424346,-1103160.7203298844,840.1064,24887.800031618164,839.0265,837.05895
660,79.125461,335.970663,422816.7454373032,-1103163.2573706028,839.8905,24922.187820477553,839.0265,836.8104
661,79.125327,335.972173,422851.0591922498,-1103165.7859928815,839.6877,24956.594617904266,839.0265,836.8104
662,79.125192,335.973684,422885.4317409665,-1103168.4082246292,839.4885,24991.067044633775,839.0265,836.8104
663,79.125057,335.975194,422919.785469245,-1103171.0367949626,839.3519,25025.521188486568,839.0265,836.8104
664,79.124923,335.976705,422954.1197677519,-1103173.5549140691,839.2468,25059.94770410745,839.0265,836.8104
665,79.124788,335.9782140000001,422988.45510609524,-1103176.1887841795,839.1309,25094.383916601168,839.0265,836.8104
666,79.12465300000002,335.9797240000001,423022.8101317833,-1103178.8142307277,839.0265,25128.839115912746,839.0265,836.8104
667,79.12451899999998,335.981235,423057.14571966045,-1103181.3292272168,838.952,25163.266689196556,838.952,836.8104
668,79.12438399999998,335.982745,423091.5016092846,-1103183.952590877,838.8769,25197.72259128546,838.8769,836.8104
669,79.124249,335.984254,423125.83867791935,-1103186.582297792,838.7482,25232.160210844413,838.7482,836.8104
670,79.124115,335.985765,423160.1755548815,-1103189.0941714745,838.5753,25266.588841791803,838.5753,836.8104
671,79.12398,335.987274,423194.51348712866,-1103191.7217971734,838.3041,25301.02716358348,838.3041,836.8104
672,79.123846,335.988785,423228.8512224296,-1103194.231589215,837.9694,25335.456498774318,837.9694,836.8104
673,79.123711,335.990296,423263.22852700093,-1103196.8423589391,837.6149,25369.932797707675,837.6149,836.8104
674,79.123577,335.991807,423297.56712060346,-1103199.350068062,837.2341,25404.36283714483,837.2341,836.8104
675,79.123442,335.993317,423331.9260343054,-1103201.9661413387,836.8838,25438.82120028313,836.8838,836.8104
676,79.123308,335.994828,423366.2654860396,-1103204.4717680577,836.5684,25473.25194396748,836.5684,836.8104
677,79.123174,335.9963390000001,423400.60536546545,-1103206.9763537457,836.2274,25507.68303846725,836.2274,836.8104
678,79.12304,335.99785,423434.94567255635,-1103209.4798983869,835.8546,25542.114483787827,835.8546,836.8104
679,79.122906,335.999361,423469.28640727384,-1103211.9824019587,835.4824,25576.546279922564,835.4824,836.8104
680,79.122773,336.000874,423503.62691869406,-1103214.3670698241,835.1384,25610.969489613668,835.1384,836.8104
681,79.122639,336.002386,423537.9877607377,-1103216.8600988735,834.7766,25645.420653016125,834.7766,836.8104
682,79.122507,336.0039,423572.3092085184,-1103219.1332810777,834.4315,25679.81729725799,834.4315,836.8104
683,79.122374,336.0054140000001,423606.6702417099,-1103221.5074310943,834.1616,25714.260252855445,834.1616,836.8104
684,79.122241,336.006929,423641.0509521168,-1103223.8731444336,833.926,25748.7222587124,833.926,836.8104
685,79.122109,336.008443,423675.3736561092,-1103226.143201855,833.6841,25783.119950060045,833.6841,836.8104
686,79.121978,336.009959,423709.69611032103,-1103228.2954227868,833.4241,25817.509816562524,833.4241,836.8104
687,79.121847,336.011475,423744.0189761047,-1103230.4466025706,833.2389,25851.90002868848,833.3985,836.8104
688,79.121716,336.012992,423778.36150847,-1103232.5893448591,833.1235,25886.309342453493,833.3985,836.8104
689,79.121585,336.014509,423812.70445242076,-1103234.7310447614,833.0132,25920.71900211004,833.3985,836.96745
690,79.12145500000003,336.016027,423847.02787563315,-1103236.762303322,832.9363,25955.102477681143,833.3985,837.1426
691,79.121325,336.017544,423881.33244987007,-1103238.79991842,832.8322,25989.467513529697,833.3985,837.3899
692,79.121196,336.019063,423915.6367477182,-1103240.7196962847,832.7444,26023.825487828242,833.3985,837.5803000000001
693,79.12106700000002,336.020583,423949.96070154617,-1103242.6310340287,832.7659,26058.20261712019,833.3985,837.79215
694,79.120938,336.022103,423984.28505616717,-1103244.5413297638,832.8085,26092.580088666942,833.3985,837.99975
695,79.12080999999998,336.023623,424018.5706105834,-1103246.3485871502,832.8899,26126.913242045128,833.3985,838.1670999999999
696,79.120683,336.025144,424052.8366119252,-1103248.0454081118,833.0163,26161.22123017216,833.3985,838.4218
697,79.12055500000002,336.026665,424087.14220958255,-1103249.843184153,833.159,26195.5739015287,833.3985,838.5573999999999
698,79.120428,336.028187,424121.4282487969,-1103251.5305233777,833.2682,26229.90143564728,833.3985,838.66175
699,79.120302,336.02971,424155.6947214769,-1103253.10742703,833.3985,26264.204172783768,833.3985,838.81255
700,79.120176,336.031234,424189.980834075,-1103254.6758875712,833.6085,26298.52614221389,833.6085,838.91445
701,79.120051,336.032757,424224.2088584586,-1103256.1487212193,833.8306,26332.78583999656,833.8306,838.9892500000001
702,79.119926,336.034282,424258.4757727912,-1103257.6057078592,834.0956,26367.083714973658,834.0956,839.046
703,79.119801,336.035807,424292.74306618975,-1103259.061654495,834.3774,26401.381924511046,834.3774,839.0982
704,79.119677,336.037332,424326.97151317436,-1103260.414573991,834.6412,26435.637098925134,834.6412,839.18885
705,79.119553,336.038858,424361.21958926757,-1103261.7590489911,834.9485,26469.91155485249,834.9485,839.18885
706,79.11943000000002,336.040384,424395.4288080399,-1103263.0004997158,835.3141,26504.14329230341,835.3141,839.18885
707,79.11930699999998,336.0419100000001,424429.6383949112,-1103264.2409132635,835.6883,26538.375360013037,835.6883,839.18885
708,79.119185,336.043436,424463.8091135016,-1103265.378306597,836.1055,26572.565002780717,836.1055,839.0982
709,79.119062,336.044964,424498.0579450165,-1103266.601828977,836.5636,26606.835682189667,836.5636,839.046
710,79.11894000000002,336.04649,424532.2293915119,-1103267.73714974,837.0511,26641.025983574986,837.0511,838.9892500000001
711,79.118818,336.048018,424566.43971188,-1103268.8566151375,837.5457,26675.254615193346,837.5457,838.91445
712,79.118696,336.049544,424600.6118834346,-1103269.9898642849,838.0301,26709.44557251229,838.0301,838.8479
713,79.118575,336.0510720000001,424634.78367890866,-1103271.0052777543,838.5395,26743.632451141963,838.5395,838.78355
714,79.118454,336.0525990000001,424668.9365757067,-1103272.0270675048,839.0655,26777.800629524605,839.0655,838.66175
715,79.11833299999998,336.054127,424703.10908524116,-1103273.0404103706,839.5698,26811.988160462803,839.5698,838.5573999999999
716,79.118212,336.055654,424737.26269600686,-1103274.0601306683,840.085,26846.156990671352,840.085,838.4218
717,79.118091,336.05718,424771.3974079151,-1103275.0862301742,840.6567,26880.307121523885,840.6567,838.1670999999999
718,79.117971,336.058708,424805.5317246908,-1103275.9944951371,841.2349,26914.453519972158,841.2349,838.02275
719,79.11785,336.0602350000001,424839.68640342186,-1103277.0111130453,841.7641,26948.62332522769,841.7641,837.9924
720,79.117729,336.061762,424873.841438989,-1103278.0266964445,842.3007,26982.793456398464,842.3007,837.79215
721,79.117609,336.063288,424907.93830373476,-1103278.946691689,842.8574,27016.902730456142,842.8574,837.5803000000001
722,79.117488,336.064813,424942.0555384055,-1103279.975040915,843.398,27051.03545967178,843.398,837.3899
723,79.117368,336.066339,424976.15310841135,-1103280.892973107,843.8837,27085.145383151816,843.8837,837.21855
724,79.117248,336.067864,425010.23177374795,-1103281.8172917895,844.3329,27119.236581372974,844.3329,837.12705
725,79.117127,336.06939,425044.3693288338,-1103282.835127452,844.7769999999999,27153.38930683776,844.7769999999999,836.96745
726,79.117007,336.070915,425078.4486992155,-1103283.7573841652,845.2238,27187.48115400179,845.2238,836.80975
727,79.116887,336.072438,425112.4899087975,-1103284.693449903,845.6624,27221.53523112733,845.6624,836.80735
728,79.11676700000002,336.073962,425146.5507253609,-1103285.6210675915,846.0522,27255.608676793127,846.0522,836.80735
729,79.116646,336.075485,425180.631930497,-1103286.6570385,846.3912,27289.705623566388,846.3734,836.80735
730,79.11652600000002,336.077009,425214.69345175993,-1103287.5825976436,846.6857,27323.779717691817,846.3734,836.80735
731,79.11640600000001,336.078529,425248.67829990474,-1103288.5368156629,846.9318,27357.77795934421,846.3734,836.80735
732,79.11628499999998,336.080052,425282.76056863327,-1103289.5696999754,847.1238,27391.875875580932,846.3734,836.80735
733,79.11616500000002,336.081573,425316.7653771439,-1103290.514443291,847.2449,27425.89380529122,846.3734,836.80735
734,79.11604399999997,336.083093,425350.7905874646,-1103291.567541153,847.2463,27459.935308672768,846.3734,836.80735
735,79.11592399999998,336.084613,425384.7768440821,-1103292.5176572385,847.1693,27493.93484336736,846.3734,836.80735
736,79.115803,336.086134,425418.8220200118,-1103293.5612782405,847.0762,27527.996011123,846.3734,836.80735
737,79.11568299999998,336.087652,425452.77046842006,-1103294.524194948,846.9503,27561.95811291189,846.3734,836.80735
738,79.115562,336.089171,425486.7778414719,-1103295.580615675,846.8111,27595.98189057746,846.3734,836.80735
739,79.115442,336.09069,425520.74624981283,-1103296.5340598356,846.677,27629.963677184103,846.3734,836.80735
740,79.115321,336.092207,425554.7158197024,-1103297.6032855576,846.5346,27663.950070375093,846.3734,836.80735
741,79.115201,336.093724,425588.6464193386,-1103298.5695390902,846.3734,27697.894425392667,846.3734,836.80735
742,79.115081,336.095242,425622.5966255661,-1103299.527343132,846.2289999999999,27731.858139728334,846.2289999999999,836.80735
743,79.11496,336.096759,425656.5672574621,-1103300.5935012493,846.0389,27765.84549803316,846.0389,836.80735
744,79.11484,336.098276,425690.4989108868,-1103301.556690188,845.7726,27799.79081931709,845.7726,836.80735
745,79.11471999999998,336.0997930000001,425724.4309146107,-1103302.5188581005,845.4732,27833.73646180345,845.4732,836.80735
746,79.1146,336.101309,425758.3440123174,-1103303.4874358496,845.1303,27867.663388261928,845.1303,836.80735
747,79.11448,336.102826,425792.276716525,-1103304.4475622396,844.7509,27901.609673147403,844.7509,836.80735
748,79.11435999999998,336.1043410000001,425826.1712583157,-1103305.4215316877,844.3016,27935.518205697306,844.3016,836.80735
749,79.11424,336.105858,425860.1046628686,-1103306.37961708,843.7817,27969.465132983398,843.7817,836.80735
750,79.114121,336.10737400000005,425893.9798107788,-1103307.242174617,843.2727,28003.351260697247,843.2727,836.80735
751,79.114001,336.10889,425927.8946565079,-1103308.2056532137,842.7662,28037.279789280678,842.7662,836.80735
752,79.11388199999998,336.110406,425961.7704964368,-1103309.0661738957,842.1669,28071.166557003988,842.1669,836.80735
753,79.113763,336.111923,425995.6659373669,-1103309.918241604,841.5056,28105.072705933373,841.5056,836.80735
754,79.113644,336.11344,426029.5617229093,-1103310.7692901709,840.8886,28138.979173770742,840.8886,836.80735
755,79.11352600000002,336.114957,426063.4184890603,-1103311.5173846935,840.2834,28172.84420381084,840.2834,836.80735
756,79.11340799999998,336.116473,426097.2563379201,-1103312.2718988871,839.592,28206.69046367991,839.592,836.80735
757,79.11329,336.11799,426131.1137823049,-1103313.0179597158,838.8189,28240.55612692516,838.8189,836.80735
758,79.11317199999998,336.119508,426164.99082223116,-1103313.7555653972,838.0154,28274.441195853786,838.0154,836.80735
759,79.113055,336.121025,426198.80956995924,-1103314.397660494,837.203,28308.26603855864,837.203,836.80735
760,79.112938,336.122545,426232.6864207347,-1103315.016422947,836.3614,28342.148539727215,836.3614,836.70625
761,79.112821,336.124065,426266.5636051521,-1103315.6341666817,835.4785,28376.031355893643,835.4785,835.91995
762,79.112705,336.125584,426300.38248374854,-1103316.156404316,834.5111,28409.854266496746,834.5111,834.9948
763,79.112589,336.127105,426334.2402035071,-1103316.6627445596,833.4630000000001,28443.715772188272,833.4630000000001,833.9870500000001
764,79.112474,336.128626,426368.0588630544,-1103317.0661412457,832.4867,28477.536837553856,832.4867,832.9748500000001
765,79.112359,336.130147,426401.8778452922,-1103317.468522069,831.5292,28511.358213485742,831.5292,832.0079499999999
766,79.11224399999998,336.1316700000001,426435.73566325096,-1103317.8550015986,830.4959,28545.21823716185,830.4959,831.0125499999999
767,79.11213000000002,336.133194,426469.5736638987,-1103318.1310969952,829.4504,28579.0573641676,829.4504,829.97315
768,79.112016,336.134718,426503.41198175255,-1103318.4061749966,828.4579,28612.896800083203,828.4579,828.95415
769,79.111903,336.136242,426537.2112148391,-1103318.5783150676,827.444,28646.6964715231,827.444,827.9509499999999
770,79.11179,336.137767,426571.0300161796,-1103318.741994694,826.4081,28680.51566895773,826.4081,826.92605
771,79.111678,336.139293,426604.82897837326,-1103318.7952936408,825.4118,28714.31467317605,825.4118,825.90995
772,79.111566,336.14082,426638.6475033268,-1103318.8401306332,824.5,28748.1332278523,824.5,824.9558999999999
773,79.11145400000002,336.142349,426672.50484756095,-1103318.8690570437,823.6356,28781.990584443232,823.6356,824.0678
774,79.111343,336.143876,426706.2845693081,-1103318.8099436834,822.7155,28815.770357913585,822.7155,823.1755499999999
775,79.111232,336.145404,426740.0838482847,-1103318.7423674332,821.8447,28849.56970444398,821.8447,822.2801
